Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Histórico não pagamentos,Tempo histórico de crédito,Status do empréstimo
26,218960.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,119000.0,11.86,N,4,0
26,285600.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,47600.0,14.27,N,4,1
23,232078.56,ALUGUEL,5.0,EDUCAÇÃO,22848.0,11.36,N,4,1
27,205632.0,ALUGUEL,4.0,EDUCAÇÃO,47600.0,7.49,N,10,1
27,204660.95,ALUGUEL,11.0,MÉDICO,35700.0,11.91,N,7,0
32,333200.0,HIPOTECA,3.0,INVESTIMENTO,19040.0,5.79,N,5,1
23,285028.8,ALUGUEL,0.0,MÉDICO,71400.0,,N,4,1
34,166600.0,PRÓPRIO,18.0,INVESTIMENTO,14280.0,10.62,N,8,1
27,590220.94,HIPOTECA,11.0,MÉDICO,30940.0,8.0,N,6,1
24,690200.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,95200.0,11.36,N,3,1
25,173644.8,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,23800.0,6.54,N,2,1
24,228480.0,PRÓPRIO,8.0,PESSOAL,6188.0,9.07,N,4,1
23,423640.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,38080.0,14.74,N,3,0
28,466480.0,HIPOTECA,6.0,MÉDICO,4760.0,7.74,N,9,1
22,157080.0,ALUGUEL,2.0,EDUCAÇÃO,35700.0,,N,4,1
23,121380.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,37366.0,13.49,N,4,1
24,357000.0,ALUGUEL,4.0,INVESTIMENTO,30464.0,10.36,N,4,1
28,341063.53,HIPOTECA,11.0,PESSOAL,119000.0,20.03,N,9,0
26,309400.0,HIPOTECA,2.0,REFORMA,47600.0,6.62,N,3,1
42,209440.0,ALUGUEL,0.0,EDUCAÇÃO,39984.0,13.57,S,13,0
23,214200.0,ALUGUEL,7.0,INVESTIMENTO,19040.0,16.32,S,2,1
26,599760.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,35700.0,13.92,N,2,1
25,459340.0,HIPOTECA,0.0,PESSOAL,47600.0,6.17,N,2,1
23,295120.0,HIPOTECA,1.0,PESSOAL,30940.0,10.95,N,3,1
22,502656.0,HIPOTECA,4.0,PESSOAL,38080.0,11.49,N,2,1
23,238975.8,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,25228.0,5.42,N,4,1
27,571200.0,HIPOTECA,10.0,PAGAMENTO DE DIVIDAS,33320.0,5.99,N,5,1
28,378591.38,HIPOTECA,12.0,PESSOAL,78183.0,7.9,N,10,1
33,252280.0,ALUGUEL,6.0,REFORMA,31892.0,13.49,N,6,1
28,114240.0,ALUGUEL,0.0,MÉDICO,7616.0,15.05,N,5,0
30,119000.0,ALUGUEL,,PESSOAL,16660.0,11.11,N,5,1
29,125664.0,ALUGUEL,5.0,MÉDICO,36890.0,14.27,N,7,0
25,166600.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,35700.0,10.99,N,2,1
28,276080.0,HIPOTECA,3.0,INVESTIMENTO,19040.0,7.14,N,9,1
22,147560.0,ALUGUEL,4.0,INVESTIMENTO,17136.0,12.69,N,3,1
26,466480.0,HIPOTECA,5.0,MÉDICO,57120.0,8.49,N,3,1
28,333200.0,HIPOTECA,0.0,EDUCAÇÃO,23800.0,7.43,N,5,1
34,328440.0,ALUGUEL,0.0,EDUCAÇÃO,60928.0,15.7,N,10,0
29,47600.0,PRÓPRIO,0.0,PESSOAL,15470.0,11.12,N,9,0
22,90440.0,ALUGUEL,5.0,INVESTIMENTO,14280.0,13.06,N,2,0
26,571200.0,HIPOTECA,10.0,PAGAMENTO DE DIVIDAS,109480.0,6.62,N,3,1
26,438110.4,HIPOTECA,6.0,INVESTIMENTO,47600.0,,N,3,1
25,257040.0,PRÓPRIO,9.0,EDUCAÇÃO,71400.0,,S,4,1
26,238000.0,HIPOTECA,5.0,REFORMA,58905.0,10.99,N,3,1
26,371280.0,ALUGUEL,6.0,INVESTIMENTO,37128.0,16.77,N,3,1
23,72371.04,HIPOTECA,7.0,PESSOAL,13328.0,8.49,N,3,0
29,199920.0,HIPOTECA,6.0,PESSOAL,28560.0,11.49,N,9,0
25,171360.0,ALUGUEL,2.0,MÉDICO,47600.0,7.49,N,4,1
26,271320.0,ALUGUEL,0.0,REFORMA,54740.0,7.51,N,3,1
22,152339.05,HIPOTECA,6.0,EDUCAÇÃO,47600.0,7.51,N,2,1
41,337008.0,ALUGUEL,25.0,INVESTIMENTO,47600.0,11.36,N,12,1
27,409360.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,71400.0,6.91,N,5,1
25,285600.0,ALUGUEL,0.0,MÉDICO,33320.0,9.25,N,2,1
27,285600.0,PRÓPRIO,4.0,MÉDICO,49623.0,9.45,N,8,1
30,214200.0,ALUGUEL,0.0,MÉDICO,40460.0,11.89,N,7,1
23,418880.0,HIPOTECA,7.0,MÉDICO,47600.0,8.94,N,2,1
37,119000.0,ALUGUEL,6.0,EDUCAÇÃO,35700.0,10.99,N,15,1
32,495040.0,HIPOTECA,12.0,INVESTIMENTO,80920.0,14.82,S,7,1
25,114240.0,ALUGUEL,3.0,INVESTIMENTO,63070.0,10.37,N,2,0
24,209440.0,ALUGUEL,2.0,PESSOAL,47600.0,7.49,N,2,1
36,276080.0,HIPOTECA,12.0,PESSOAL,102816.0,6.54,N,14,1
25,285600.0,HIPOTECA,5.0,INVESTIMENTO,23800.0,,N,4,1
24,200872.0,ALUGUEL,5.0,MÉDICO,21182.0,9.32,N,4,1
22,242284.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,104720.0,,S,3,1
24,179356.8,ALUGUEL,8.0,EDUCAÇÃO,71400.0,19.82,N,2,0
26,119000.0,ALUGUEL,1.0,MÉDICO,4760.0,14.65,S,3,1
23,142800.0,ALUGUEL,2.0,MÉDICO,42840.0,14.61,S,4,0
25,238000.0,HIPOTECA,9.0,PESSOAL,95200.0,15.27,N,4,1
29,637840.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,28560.0,5.99,N,8,1
30,456960.0,ALUGUEL,4.0,PESSOAL,61404.0,14.79,N,9,1
41,428400.0,HIPOTECA,4.0,INVESTIMENTO,71400.0,13.49,N,15,1
24,380800.0,HIPOTECA,8.0,PESSOAL,42840.0,,N,2,1
26,172431.0,ALUGUEL,2.0,INVESTIMENTO,23800.0,12.84,N,4,1
25,205632.0,PRÓPRIO,9.0,INVESTIMENTO,65688.0,11.48,N,2,1
24,142800.0,PRÓPRIO,7.0,REFORMA,47600.0,12.61,S,2,1
25,599760.0,HIPOTECA,9.0,INVESTIMENTO,48552.0,,N,4,1
24,417452.0,HIPOTECA,8.0,REFORMA,119000.0,10.25,N,4,1
35,380800.0,ALUGUEL,5.0,EDUCAÇÃO,33320.0,7.29,N,8,1
22,342720.0,HIPOTECA,1.0,PESSOAL,40460.0,15.96,N,2,0
35,196278.6,PRÓPRIO,7.0,MÉDICO,14280.0,7.14,N,9,1
29,357000.0,ALUGUEL,2.0,REFORMA,33320.0,11.71,N,9,1
28,200872.0,HIPOTECA,5.0,INVESTIMENTO,62832.0,11.48,N,8,1
27,258068.16,HIPOTECA,4.0,PESSOAL,42840.0,5.99,N,5,1
25,285600.0,ALUGUEL,6.0,PESSOAL,38080.0,9.63,N,3,1
25,690180.94,HIPOTECA,2.0,EDUCAÇÃO,119000.0,16.35,S,2,1
35,404600.0,ALUGUEL,0.0,REFORMA,23800.0,9.07,N,6,1
29,113526.0,ALUGUEL,0.0,PESSOAL,28917.0,,N,5,1
26,163363.2,ALUGUEL,2.0,EDUCAÇÃO,42840.0,6.62,N,2,0
23,199920.0,ALUGUEL,2.0,EDUCAÇÃO,23324.0,14.72,S,4,1
30,194208.0,ALUGUEL,7.0,PESSOAL,11424.0,11.49,N,9,0
31,285600.0,ALUGUEL,2.0,PESSOAL,22610.0,5.99,N,8,1
23,121836.96,ALUGUEL,2.0,MÉDICO,21420.0,9.99,N,4,1
27,285600.0,HIPOTECA,,PAGAMENTO DE DIVIDAS,19040.0,9.91,N,7,1
31,219340.8,ALUGUEL,3.0,MÉDICO,13328.0,17.56,N,10,1
29,728280.0,ALUGUEL,1.0,INVESTIMENTO,83776.0,8.7,N,8,1
22,171360.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,8568.0,6.17,N,4,1
25,452200.0,ALUGUEL,9.0,INVESTIMENTO,114240.0,6.54,N,4,1
23,199920.0,ALUGUEL,2.0,INVESTIMENTO,19040.0,5.79,N,4,1
33,547400.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,79968.0,5.42,N,6,1
28,280840.0,HIPOTECA,2.0,INVESTIMENTO,66640.0,10.36,N,7,1
27,333200.0,HIPOTECA,7.0,INVESTIMENTO,38080.0,16.0,N,10,1
25,238000.0,PRÓPRIO,2.0,REFORMA,95200.0,11.71,N,4,1
30,228480.0,ALUGUEL,3.0,INVESTIMENTO,47600.0,12.87,S,8,1
23,571200.0,HIPOTECA,7.0,MÉDICO,28560.0,6.99,N,3,1
27,185640.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,32844.0,12.87,N,9,1
23,437920.0,HIPOTECA,4.0,EDUCAÇÃO,74256.0,16.35,S,3,1
47,357000.0,ALUGUEL,3.0,REFORMA,71400.0,13.48,S,17,1
42,309400.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,28560.0,9.32,N,16,1
23,159936.0,HIPOTECA,3.0,MÉDICO,19992.0,,N,3,1
25,618800.0,ALUGUEL,7.0,REFORMA,47600.0,7.49,N,2,1
24,368880.97,ALUGUEL,2.0,INVESTIMENTO,42840.0,12.84,N,4,1
23,528360.0,ALUGUEL,7.0,EDUCAÇÃO,33320.0,8.0,N,3,1
25,333200.0,ALUGUEL,0.0,EDUCAÇÃO,23800.0,11.71,N,3,1
25,428400.0,HIPOTECA,9.0,MÉDICO,71400.0,13.61,N,3,1
29,238019.05,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,95200.0,11.58,N,7,1
28,523619.03,HIPOTECA,2.0,EDUCAÇÃO,71400.0,,N,5,1
22,239904.0,ALUGUEL,3.0,INVESTIMENTO,9520.0,,N,4,1
24,195160.0,ALUGUEL,3.0,EDUCAÇÃO,28560.0,8.9,N,3,1
23,333200.0,HIPOTECA,7.0,EDUCAÇÃO,19040.0,,N,4,1
28,761600.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,161840.0,9.91,N,7,1
25,761600.0,HIPOTECA,3.0,INVESTIMENTO,95200.0,13.47,S,2,1
26,71400.0,ALUGUEL,0.0,PESSOAL,22610.0,8.49,N,3,0
24,148512.0,ALUGUEL,7.0,PESSOAL,42840.0,10.38,N,4,1
22,337960.0,ALUGUEL,6.0,EDUCAÇÃO,7140.0,6.99,N,3,1
34,266560.0,ALUGUEL,2.0,PESSOAL,30464.0,,S,5,1
22,199920.0,HIPOTECA,3.0,INVESTIMENTO,33320.0,14.84,N,3,1
27,257040.0,PRÓPRIO,2.0,REFORMA,45696.0,12.18,N,8,1
22,142800.0,ALUGUEL,0.0,EDUCAÇÃO,11900.0,13.16,S,4,0
24,228480.0,HIPOTECA,9.0,INVESTIMENTO,39984.0,,N,4,1
24,476000.0,PRÓPRIO,2.0,REFORMA,114240.0,10.99,N,4,1
27,371280.0,HIPOTECA,1.0,INVESTIMENTO,24395.0,8.59,N,8,1
23,142800.0,HIPOTECA,6.0,PESSOAL,11424.0,,N,4,1
23,137088.0,ALUGUEL,0.0,EDUCAÇÃO,19040.0,5.42,N,2,1
32,285600.0,ALUGUEL,5.0,MÉDICO,9163.0,12.29,S,9,1
32,233240.0,HIPOTECA,3.0,MÉDICO,54740.0,10.99,N,9,0
33,114240.0,ALUGUEL,,MÉDICO,4760.0,14.91,S,5,0
39,209440.0,HIPOTECA,14.0,PESSOAL,11900.0,7.68,N,15,1
23,142800.0,ALUGUEL,6.0,INVESTIMENTO,94010.0,11.14,N,4,0
26,760648.0,HIPOTECA,6.0,MÉDICO,142800.0,17.58,S,3,0
21,91392.0,ALUGUEL,0.0,REFORMA,47600.0,10.99,N,3,0
22,128520.0,PRÓPRIO,1.0,MÉDICO,22848.0,11.99,N,2,1
27,238000.0,HIPOTECA,0.0,INVESTIMENTO,57120.0,6.62,N,8,1
25,182784.0,PRÓPRIO,9.0,EDUCAÇÃO,4760.0,6.62,N,2,1
43,1666000.0,HIPOTECA,3.0,PESSOAL,85680.0,11.49,N,14,1
25,404600.0,ALUGUEL,4.0,MÉDICO,28560.0,10.0,N,3,1
27,161840.0,ALUGUEL,0.0,PESSOAL,47600.0,15.37,S,5,0
39,291550.0,HIPOTECA,0.0,PESSOAL,24752.0,8.49,N,17,1
23,285600.0,HIPOTECA,6.0,PESSOAL,15946.0,,N,4,1
25,428400.0,HIPOTECA,9.0,PESSOAL,47600.0,5.42,N,2,1
30,238000.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,9520.0,14.79,S,6,1
21,352240.0,HIPOTECA,5.0,INVESTIMENTO,119000.0,12.69,N,3,1
29,328440.0,HIPOTECA,6.0,PESSOAL,85680.0,12.61,N,9,1
30,228480.0,ALUGUEL,0.0,EDUCAÇÃO,28560.0,7.88,N,10,1
40,236990.88,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,7140.0,9.32,N,16,1
23,162668.23,HIPOTECA,8.0,PESSOAL,42840.0,13.47,N,4,1
25,371280.0,ALUGUEL,5.0,REFORMA,15232.0,12.99,S,4,1
33,357000.0,HIPOTECA,6.0,INVESTIMENTO,28560.0,7.51,N,5,1
24,190400.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,23800.0,11.11,N,2,1
31,171360.0,HIPOTECA,,EDUCAÇÃO,4760.0,10.59,N,9,1
22,142800.0,ALUGUEL,3.0,EDUCAÇÃO,29512.0,,S,3,1
37,214200.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,38080.0,9.63,N,14,1
35,295120.0,HIPOTECA,15.0,PAGAMENTO DE DIVIDAS,47600.0,15.33,N,10,0
23,380800.0,HIPOTECA,5.0,INVESTIMENTO,38080.0,15.68,N,4,1
28,547400.0,HIPOTECA,12.0,EDUCAÇÃO,104720.0,7.51,N,7,1
27,285600.0,HIPOTECA,7.0,MÉDICO,16184.0,,N,7,1
23,491422.4,HIPOTECA,0.0,INVESTIMENTO,19040.0,,N,4,1
31,428400.0,ALUGUEL,6.0,PESSOAL,42840.0,5.42,N,9,1
30,295120.0,HIPOTECA,1.0,INVESTIMENTO,71400.0,6.03,N,10,1
26,476000.0,HIPOTECA,7.0,INVESTIMENTO,43792.0,6.03,N,3,1
36,295120.0,ALUGUEL,13.0,EDUCAÇÃO,14280.0,8.9,N,12,1
25,114240.0,ALUGUEL,0.0,PESSOAL,9520.0,10.38,N,4,1
29,217056.0,HIPOTECA,7.0,INVESTIMENTO,45696.0,10.36,N,5,1
21,50265.6,PRÓPRIO,5.0,INVESTIMENTO,4760.0,10.36,N,4,1
26,1051179.4,HIPOTECA,10.0,INVESTIMENTO,42840.0,11.26,N,3,1
22,286552.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,30107.0,7.51,N,3,1
22,199920.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,44506.0,12.69,N,2,1
24,285600.0,ALUGUEL,4.0,MÉDICO,47600.0,7.49,N,4,1
27,575960.0,HIPOTECA,3.0,REFORMA,79968.0,6.91,N,8,1
23,371280.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,38080.0,12.87,S,3,0
31,405666.25,PRÓPRIO,15.0,PESSOAL,28560.0,10.0,N,9,1
29,598808.0,ALUGUEL,11.0,MÉDICO,42840.0,16.77,N,8,0
28,247520.0,HIPOTECA,5.0,REFORMA,13328.0,10.99,N,8,1
21,131852.0,ALUGUEL,5.0,PESSOAL,22848.0,6.62,N,4,1
25,225681.12,HIPOTECA,0.0,EDUCAÇÃO,30940.0,8.59,N,3,1
27,399840.0,ALUGUEL,7.0,MÉDICO,57120.0,13.16,N,5,1
27,124750.08,ALUGUEL,0.0,EDUCAÇÃO,14280.0,13.98,N,10,1
28,633080.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,95200.0,,S,5,0
26,247520.0,ALUGUEL,2.0,EDUCAÇÃO,22848.0,9.99,N,2,1
23,152320.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,95200.0,12.61,N,4,0
23,371280.0,ALUGUEL,7.0,MÉDICO,38556.0,7.29,N,2,1
23,357000.0,ALUGUEL,4.0,INVESTIMENTO,23800.0,,N,3,1
34,142800.0,ALUGUEL,2.0,REFORMA,71281.0,12.53,N,10,0
25,285600.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,11.86,N,4,1
21,118980.96,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,28560.0,13.61,N,2,1
31,537880.0,ALUGUEL,1.0,REFORMA,45696.0,14.91,S,7,0
25,214200.0,PRÓPRIO,9.0,MÉDICO,14280.0,6.17,N,4,1
31,504560.0,HIPOTECA,15.0,REFORMA,11424.0,9.63,N,6,1
24,59404.8,ALUGUEL,1.0,INVESTIMENTO,34986.0,6.92,N,2,0
25,108413.76,ALUGUEL,,REFORMA,33320.0,9.91,N,4,0
27,214200.0,ALUGUEL,0.0,PESSOAL,35700.0,12.73,S,6,1
29,399840.0,HIPOTECA,1.0,REFORMA,95200.0,11.83,N,6,1
24,366520.0,HIPOTECA,2.0,EDUCAÇÃO,18326.0,11.11,N,2,1
23,333200.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,32011.0,6.62,N,2,1
25,880600.0,ALUGUEL,6.0,INVESTIMENTO,71400.0,15.27,N,2,1
32,114240.0,ALUGUEL,,MÉDICO,16660.0,11.86,N,10,1
24,282710.7,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,11424.0,12.69,N,4,1
33,285600.0,PRÓPRIO,8.0,EDUCAÇÃO,39746.0,11.34,S,7,1
23,168504.0,ALUGUEL,4.0,INVESTIMENTO,45696.0,11.89,N,2,1
25,142800.0,ALUGUEL,3.0,PESSOAL,14280.0,13.61,N,2,1
30,380800.0,HIPOTECA,0.0,REFORMA,52360.0,,N,6,1
28,561680.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,22848.0,8.9,N,6,1
34,68544.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,7140.0,12.61,S,9,1
21,395080.0,HIPOTECA,5.0,INVESTIMENTO,33320.0,12.73,S,2,1
30,142800.0,ALUGUEL,14.0,MÉDICO,60928.0,14.79,S,9,0
41,204680.0,ALUGUEL,2.0,MÉDICO,19040.0,13.23,N,16,1
33,414120.0,HIPOTECA,17.0,INVESTIMENTO,42840.0,17.93,S,7,1
29,166600.0,ALUGUEL,6.0,EDUCAÇÃO,19040.0,15.23,S,9,1
24,163363.2,ALUGUEL,5.0,MÉDICO,68544.0,16.82,S,3,0
42,182784.0,ALUGUEL,4.0,MÉDICO,61880.0,,N,11,0
38,714000.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,35700.0,10.0,N,13,1
23,114240.0,PRÓPRIO,2.0,INVESTIMENTO,28560.0,15.23,S,2,1
29,393699.6,ALUGUEL,2.0,PESSOAL,38080.0,13.49,S,9,1
21,257040.0,PRÓPRIO,5.0,INVESTIMENTO,95200.0,10.74,N,2,1
35,342720.0,HIPOTECA,3.0,REFORMA,60928.0,6.62,N,5,1
25,214200.0,HIPOTECA,4.0,INVESTIMENTO,9520.0,15.62,S,3,1
25,257040.0,ALUGUEL,1.0,PESSOAL,95200.0,15.65,S,3,0
25,404600.0,HIPOTECA,9.0,PESSOAL,4760.0,9.32,N,2,1
29,473144.0,HIPOTECA,3.0,INVESTIMENTO,28560.0,6.92,N,7,1
25,371280.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,42840.0,11.78,S,3,0
29,228480.0,ALUGUEL,9.0,REFORMA,119000.0,13.61,S,8,0
43,856800.0,HIPOTECA,5.0,REFORMA,28560.0,14.27,N,17,1
29,290360.0,HIPOTECA,9.0,PESSOAL,42840.0,7.88,N,7,1
25,236096.0,ALUGUEL,9.0,EDUCAÇÃO,57120.0,7.14,N,4,1
36,333200.0,HIPOTECA,0.0,INVESTIMENTO,28560.0,13.79,N,15,1
26,190400.0,ALUGUEL,3.0,PESSOAL,63070.0,11.71,N,2,0
26,104720.0,ALUGUEL,2.0,MÉDICO,8330.0,,N,3,1
24,309400.0,ALUGUEL,5.0,REFORMA,47600.0,15.65,S,4,1
22,228480.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,23800.0,11.89,N,4,1
37,361740.97,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,20944.0,,N,17,1
27,190400.0,HIPOTECA,4.0,EDUCAÇÃO,16660.0,9.63,N,9,1
35,476000.0,HIPOTECA,14.0,INVESTIMENTO,47600.0,6.62,N,8,1
32,171360.0,ALUGUEL,2.0,INVESTIMENTO,14518.0,6.99,N,5,1
22,199920.0,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,28560.0,10.65,N,2,1
27,285600.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,33320.0,7.43,N,9,1
32,187134.64,ALUGUEL,16.0,PAGAMENTO DE DIVIDAS,14280.0,15.23,N,7,0
25,114240.0,ALUGUEL,2.0,INVESTIMENTO,40460.0,9.88,N,4,0
23,214200.0,ALUGUEL,5.0,EDUCAÇÃO,35700.0,15.37,S,4,1
22,342720.0,HIPOTECA,6.0,EDUCAÇÃO,38080.0,16.45,N,4,1
28,158412.8,ALUGUEL,6.0,PESSOAL,57120.0,7.66,N,9,0
27,180899.05,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,57120.0,16.77,N,6,0
21,190380.95,HIPOTECA,6.0,EDUCAÇÃO,61880.0,13.48,N,2,1
26,266560.0,ALUGUEL,7.0,PESSOAL,23800.0,7.91,N,2,1
25,285600.0,PRÓPRIO,9.0,REFORMA,23800.0,7.29,N,4,1
26,132708.8,ALUGUEL,1.0,MÉDICO,22848.0,9.25,N,4,1
26,491232.0,HIPOTECA,8.0,PESSOAL,42840.0,6.76,N,2,1
26,228480.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,39984.0,11.12,N,2,1
31,235620.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,47600.0,10.75,N,6,1
29,666400.0,ALUGUEL,3.0,PESSOAL,95200.0,10.0,N,9,1
22,314160.0,ALUGUEL,0.0,EDUCAÇÃO,33320.0,9.99,N,4,1
29,257040.0,ALUGUEL,0.0,PESSOAL,47600.0,14.96,N,9,0
23,257040.0,OUTRO,7.0,REFORMA,76160.0,16.32,N,3,0
31,123760.0,ALUGUEL,1.0,MÉDICO,31416.0,,N,6,1
23,366520.0,ALUGUEL,7.0,PESSOAL,71400.0,12.42,N,2,1
24,62832.0,ALUGUEL,6.0,INVESTIMENTO,19040.0,15.65,S,3,0
28,247520.0,PRÓPRIO,6.0,REFORMA,66640.0,12.42,N,10,1
22,216580.0,ALUGUEL,0.0,INVESTIMENTO,47600.0,5.99,N,4,1
23,266560.0,ALUGUEL,2.0,PESSOAL,57120.0,10.75,N,3,1
25,190400.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,23800.0,11.36,N,4,1
28,430884.72,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,57120.0,6.91,N,9,1
23,295120.0,HIPOTECA,1.0,MÉDICO,47600.0,7.9,N,3,1
24,218960.0,ALUGUEL,8.0,PESSOAL,61880.0,10.99,N,3,1
23,235144.0,ALUGUEL,0.0,EDUCAÇÃO,95200.0,6.54,N,4,0
32,170550.8,ALUGUEL,,PAGAMENTO DE DIVIDAS,57120.0,7.51,N,7,0
31,128462.88,ALUGUEL,,INVESTIMENTO,27608.0,6.62,N,9,1
23,257040.0,ALUGUEL,4.0,EDUCAÇÃO,47600.0,17.93,S,4,0
38,385560.0,HIPOTECA,0.0,EDUCAÇÃO,52360.0,10.36,N,14,1
27,585480.0,PRÓPRIO,1.0,REFORMA,106386.0,14.07,S,6,0
24,342720.0,ALUGUEL,5.0,EDUCAÇÃO,35224.0,15.65,S,3,1
24,380800.0,HIPOTECA,6.0,EDUCAÇÃO,76160.0,7.88,N,3,1
28,307496.0,ALUGUEL,3.0,PESSOAL,47600.0,13.48,S,7,1
25,571200.0,HIPOTECA,1.0,REFORMA,14280.0,14.27,S,4,1
31,240856.0,HIPOTECA,2.0,MÉDICO,40460.0,,N,7,1
22,354505.75,HIPOTECA,6.0,EDUCAÇÃO,23800.0,8.49,N,4,0
27,166600.0,HIPOTECA,3.0,MÉDICO,28560.0,16.69,N,8,0
24,183260.0,ALUGUEL,0.0,MÉDICO,23800.0,14.84,N,2,0
22,404600.0,HIPOTECA,,INVESTIMENTO,71400.0,6.03,N,2,1
41,330106.0,ALUGUEL,5.0,EDUCAÇÃO,51408.0,5.42,N,13,1
25,185640.0,ALUGUEL,6.0,INVESTIMENTO,76160.0,15.65,S,3,0
35,80920.0,ALUGUEL,0.0,MÉDICO,22610.0,9.32,N,6,0
22,371280.0,PRÓPRIO,6.0,PESSOAL,19040.0,7.74,N,4,1
33,161840.0,ALUGUEL,5.0,INVESTIMENTO,11424.0,11.99,N,9,1
29,352240.0,HIPOTECA,8.0,EDUCAÇÃO,119000.0,11.49,N,6,1
26,257092.36,ALUGUEL,10.0,EDUCAÇÃO,45220.0,16.29,N,2,1
31,309400.0,HIPOTECA,15.0,REFORMA,23800.0,6.03,N,9,1
24,466480.0,HIPOTECA,8.0,MÉDICO,119000.0,11.83,N,3,1
24,637840.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,119000.0,14.83,N,4,0
24,171360.0,ALUGUEL,0.0,EDUCAÇÃO,14280.0,13.92,S,3,1
24,618800.0,PRÓPRIO,8.0,INVESTIMENTO,108528.0,,N,3,1
23,311780.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,95200.0,13.22,N,2,0
24,428400.0,HIPOTECA,3.0,INVESTIMENTO,57120.0,7.51,N,3,1
21,125664.0,ALUGUEL,2.0,EDUCAÇÃO,23800.0,13.49,S,2,1
37,952000.0,HIPOTECA,3.0,EDUCAÇÃO,47600.0,13.8,N,16,1
25,809219.06,HIPOTECA,3.0,MÉDICO,47600.0,11.11,N,4,1
25,148512.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,17136.0,8.9,N,2,1
37,119000.0,ALUGUEL,0.0,REFORMA,13209.0,15.65,N,12,0
25,262009.44,ALUGUEL,4.0,INVESTIMENTO,86870.0,17.56,N,2,0
27,309400.0,HIPOTECA,0.0,REFORMA,104720.0,14.09,S,6,1
25,247520.0,HIPOTECA,8.0,EDUCAÇÃO,18564.0,,S,4,1
28,399840.0,ALUGUEL,7.0,PESSOAL,119000.0,15.95,S,7,1
22,238000.0,HIPOTECA,6.0,INVESTIMENTO,47600.0,,S,3,1
22,448392.0,HIPOTECA,6.0,PESSOAL,95200.0,8.88,N,2,1
38,264418.0,HIPOTECA,1.0,REFORMA,107100.0,7.49,N,12,1
25,342720.0,ALUGUEL,1.0,INVESTIMENTO,28560.0,11.86,N,3,1
34,342720.0,ALUGUEL,2.0,INVESTIMENTO,95200.0,11.89,N,10,1
23,309400.0,HIPOTECA,2.0,EDUCAÇÃO,71400.0,10.95,N,3,1
28,261800.0,PRÓPRIO,0.0,PAGAMENTO DE DIVIDAS,31892.0,16.77,S,7,1
27,523600.0,HIPOTECA,0.0,EDUCAÇÃO,76160.0,7.9,N,7,1
