Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Status do empréstimo,Histórico não pagamentos,Tempo histórico de crédito
45,595019.0399999999,ALUGUEL,7.0,EDUCAÇÃO,66640.0,12.61,1,N,12
36,600954.76,ALUGUEL,16.0,REFORMA,66640.0,7.66,1,N,17
36,618800.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,66640.0,10.37,1,N,14
45,585480.0,ALUGUEL,2.0,EDUCAÇÃO,66640.0,,0,N,17
48,476000.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,71400.0,9.88,1,N,11
39,476000.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,14280.0,7.14,1,N,11
50,714000.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,66640.0,6.91,1,N,12
41,856800.0,ALUGUEL,16.0,PAGAMENTO DE DIVIDAS,66640.0,6.03,1,N,15
37,476000.0,HIPOTECA,0.0,INVESTIMENTO,45696.0,13.22,1,S,17
42,476000.0,HIPOTECA,7.0,EDUCAÇÃO,23800.0,14.26,1,S,15
39,476000.0,HIPOTECA,0.0,INVESTIMENTO,28560.0,14.11,1,N,16
42,476000.0,HIPOTECA,16.0,PAGAMENTO DE DIVIDAS,22848.0,13.47,1,S,13
47,566440.0,ALUGUEL,5.0,PESSOAL,67830.0,7.66,1,N,16
40,476047.6,HIPOTECA,11.0,MÉDICO,38080.0,9.99,1,N,15
36,476528.36,HIPOTECA,5.0,INVESTIMENTO,95200.0,13.49,1,N,11
38,477332.8,HIPOTECA,1.0,INVESTIMENTO,84966.0,11.99,1,N,17
49,356428.8,ALUGUEL,6.0,MÉDICO,68068.0,7.51,1,N,16
36,479193.96,HIPOTECA,6.0,MÉDICO,57120.0,,1,N,14
38,143371.19999999998,ALUGUEL,1.0,REFORMA,68544.0,12.8,0,S,17
39,480760.0,HIPOTECA,17.0,EDUCAÇÃO,11900.0,13.47,1,S,17
36,480779.04,HIPOTECA,11.0,MÉDICO,57120.0,5.79,1,N,11
46,483140.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,71400.0,11.14,1,N,14
45,228480.0,ALUGUEL,5.0,PESSOAL,68544.0,8.49,1,N,15
41,485520.0,HIPOTECA,20.0,INVESTIMENTO,35700.0,11.49,1,N,17
41,485520.0,PRÓPRIO,5.0,EDUCAÇÃO,33320.0,6.92,1,N,12
37,285600.0,ALUGUEL,4.0,MÉDICO,68544.0,10.62,1,N,15
50,485667.56,HIPOTECA,9.0,REFORMA,57120.0,14.96,1,S,11
41,486948.0,HIPOTECA,9.0,MÉDICO,41888.0,11.58,1,N,11
39,357000.0,ALUGUEL,0.0,EDUCAÇÃO,68544.0,12.53,1,N,11
49,490280.0,HIPOTECA,14.0,PAGAMENTO DE DIVIDAS,59976.0,9.32,1,N,11
38,404600.0,ALUGUEL,1.0,INVESTIMENTO,68544.0,11.99,1,N,14
38,494897.2,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,71400.0,14.35,1,S,14
36,142800.0,PRÓPRIO,,INVESTIMENTO,38080.0,9.99,1,N,15
39,459340.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,68544.0,15.2,0,N,11
38,498848.0,HIPOTECA,6.0,REFORMA,66640.0,6.03,1,N,11
38,499800.0,HIPOTECA,22.0,INVESTIMENTO,58786.0,6.62,1,N,11
42,499800.0,HIPOTECA,18.0,EDUCAÇÃO,11424.0,13.06,1,S,17
42,199920.0,ALUGUEL,6.0,EDUCAÇÃO,69020.0,15.57,0,N,14
41,499800.0,HIPOTECA,4.0,INVESTIMENTO,99960.0,10.25,1,N,15
37,380819.04,ALUGUEL,7.0,MÉDICO,69020.0,11.26,1,N,14
37,499800.0,HIPOTECA,2.0,EDUCAÇÃO,119000.0,12.18,1,N,15
49,499800.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,52360.0,9.32,1,N,13
39,499800.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,42840.0,9.32,1,N,12
41,219683.52,ALUGUEL,10.0,PESSOAL,69139.0,11.11,0,N,16
43,442680.0,HIPOTECA,15.0,PAGAMENTO DE DIVIDAS,35700.0,12.86,0,S,15
46,382746.84,ALUGUEL,2.0,EDUCAÇÃO,69258.0,8.94,1,N,11
39,500756.76,HIPOTECA,20.0,INVESTIMENTO,71400.0,6.91,1,N,15
46,501694.48,HIPOTECA,9.0,REFORMA,98532.0,17.43,1,N,12
36,503888.84,PRÓPRIO,20.0,INVESTIMENTO,57120.0,11.99,1,N,15
36,504560.0,HIPOTECA,15.0,REFORMA,19159.0,7.49,1,N,14
38,504560.0,HIPOTECA,4.0,REFORMA,23800.0,12.99,1,S,12
50,504560.0,HIPOTECA,2.0,MÉDICO,48552.0,9.32,1,N,15
48,447678.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,109480.0,14.96,0,S,16
46,509320.0,PRÓPRIO,17.0,INVESTIMENTO,19040.0,13.49,1,N,14
38,509339.04,HIPOTECA,11.0,INVESTIMENTO,71400.0,10.0,1,N,16
36,509339.04,HIPOTECA,3.0,REFORMA,61880.0,11.83,1,N,15
44,142800.0,PRÓPRIO,3.0,INVESTIMENTO,35700.0,10.39,1,N,11
36,514080.0,HIPOTECA,7.0,EDUCAÇÃO,66640.0,8.9,1,N,12
48,142800.0,PRÓPRIO,0.0,EDUCAÇÃO,47600.0,,1,S,12
40,514080.0,PRÓPRIO,,PESSOAL,16660.0,,1,N,15
44,514080.0,HIPOTECA,12.0,REFORMA,47600.0,11.11,1,N,11
40,168580.16,ALUGUEL,15.0,MÉDICO,9520.0,6.91,1,N,14
38,514080.0,HIPOTECA,7.0,INVESTIMENTO,19040.0,7.74,1,N,11
36,514080.0,HIPOTECA,1.0,MÉDICO,33320.0,7.74,1,N,14
43,517121.64,HIPOTECA,3.0,MÉDICO,85680.0,10.75,1,N,13
47,518840.0,PRÓPRIO,15.0,INVESTIMENTO,76160.0,7.05,1,N,14
44,518840.0,HIPOTECA,17.0,MÉDICO,60928.0,13.79,1,S,12
41,523219.2,HIPOTECA,18.0,PAGAMENTO DE DIVIDAS,95200.0,13.35,1,S,17
36,190380.96,ALUGUEL,0.0,INVESTIMENTO,9520.0,11.49,1,N,11
42,523600.0,HIPOTECA,6.0,INVESTIMENTO,51408.0,14.27,1,N,17
41,523600.0,HIPOTECA,7.0,INVESTIMENTO,142800.0,9.91,1,N,11
36,523600.0,HIPOTECA,7.0,INVESTIMENTO,76160.0,6.03,1,N,12
38,199920.0,ALUGUEL,3.0,PESSOAL,9520.0,10.38,1,N,17
38,523600.0,HIPOTECA,16.0,MÉDICO,14280.0,8.49,1,N,17
41,199920.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,9520.0,13.23,1,S,15
36,199920.0,ALUGUEL,2.0,INVESTIMENTO,9520.0,11.14,1,N,11
40,523600.0,HIPOTECA,14.0,PESSOAL,23800.0,11.49,1,N,14
36,523600.0,HIPOTECA,3.0,MÉDICO,42840.0,,1,N,16
38,523600.0,PRÓPRIO,6.0,PESSOAL,57120.0,12.99,1,S,11
38,523600.0,HIPOTECA,5.0,PESSOAL,76160.0,11.99,1,N,17
45,523600.0,HIPOTECA,5.0,PESSOAL,95200.0,11.11,1,N,16
49,523600.0,HIPOTECA,11.0,REFORMA,14280.0,7.51,1,N,16
38,137088.0,PRÓPRIO,23.0,INVESTIMENTO,61880.0,8.32,1,N,12
37,523600.0,HIPOTECA,0.0,MÉDICO,114240.0,11.36,1,N,11
40,238000.0,ALUGUEL,3.0,PESSOAL,9520.0,11.49,1,N,17
37,523600.0,HIPOTECA,11.0,REFORMA,57120.0,7.88,1,N,16
48,523600.0,HIPOTECA,6.0,EDUCAÇÃO,28560.0,8.94,1,N,14
36,209459.04,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,9520.0,13.61,0,S,13
36,523600.0,HIPOTECA,9.0,REFORMA,71400.0,9.63,1,N,15
37,142800.0,ALUGUEL,6.0,PESSOAL,71400.0,,0,N,12
38,142800.0,ALUGUEL,0.0,PESSOAL,71400.0,14.61,0,S,15
41,523619.04,HIPOTECA,7.0,EDUCAÇÃO,119000.0,12.73,1,S,14
40,133280.0,PRÓPRIO,18.0,INVESTIMENTO,7616.0,9.99,1,N,17
41,133280.0,PRÓPRIO,9.0,EDUCAÇÃO,9520.0,7.74,1,N,16
40,133280.0,PRÓPRIO,3.0,PESSOAL,57120.0,16.0,1,S,14
43,533120.0,HIPOTECA,14.0,PESSOAL,119000.0,14.96,1,S,15
45,476000.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,47600.0,16.0,0,S,13
38,534186.24,HIPOTECA,5.0,EDUCAÇÃO,119000.0,6.99,1,N,13
42,480760.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,119000.0,16.15,0,S,17
38,542640.0,HIPOTECA,22.0,PAGAMENTO DE DIVIDAS,90440.0,9.99,1,N,12
40,542640.0,HIPOTECA,11.0,MÉDICO,28560.0,5.42,1,N,17
42,542640.0,HIPOTECA,4.0,PESSOAL,91392.0,11.36,1,N,15
40,542897.0399999999,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,166600.0,8.9,1,N,14
46,544734.4,HIPOTECA,0.0,EDUCAÇÃO,14280.0,8.59,1,N,17
42,547380.96,HIPOTECA,2.0,INVESTIMENTO,13566.0,,1,N,12
39,547380.96,HIPOTECA,15.0,PAGAMENTO DE DIVIDAS,59500.0,6.54,1,N,11
39,211967.56,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,71400.0,12.53,0,N,13
36,547400.0,HIPOTECA,13.0,INVESTIMENTO,47600.0,5.42,1,N,15
49,214200.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,71400.0,13.49,0,N,12
44,547400.0,HIPOTECA,3.0,REFORMA,57120.0,,1,N,14
46,185640.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,71400.0,10.99,0,N,12
39,547400.0,HIPOTECA,6.0,INVESTIMENTO,119000.0,15.58,1,S,17
45,547400.0,HIPOTECA,8.0,INVESTIMENTO,38080.0,8.94,1,N,11
41,547400.0,HIPOTECA,2.0,PESSOAL,95200.0,14.61,1,N,11
37,185640.0,ALUGUEL,5.0,PESSOAL,71400.0,10.96,0,N,12
46,552160.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,47600.0,6.03,1,N,15
46,495040.0,HIPOTECA,1.0,EDUCAÇÃO,142800.0,18.39,0,N,15
39,420784.0,HIPOTECA,20.0,MÉDICO,119000.0,18.3,0,N,13
45,223720.0,ALUGUEL,13.0,MÉDICO,71400.0,16.4,0,S,11
40,552160.0,HIPOTECA,3.0,INVESTIMENTO,57120.0,,1,N,16
50,552160.0,HIPOTECA,22.0,PESSOAL,23800.0,10.25,1,N,17
38,556920.0,HIPOTECA,5.0,REFORMA,50932.0,14.27,1,S,14
36,556920.0,HIPOTECA,3.0,REFORMA,97104.0,13.06,1,N,11
37,556920.0,HIPOTECA,15.0,REFORMA,38080.0,13.06,1,N,13
37,556920.0,HIPOTECA,3.0,PESSOAL,47600.0,8.94,1,N,11
38,558824.0,HIPOTECA,7.0,PESSOAL,76160.0,10.75,1,N,16
37,190380.96,ALUGUEL,2.0,MÉDICO,8568.0,9.63,1,N,13
38,561489.6,HIPOTECA,0.0,MÉDICO,57120.0,,1,N,17
38,125664.0,PRÓPRIO,,REFORMA,22610.0,12.73,1,S,14
38,561680.0,HIPOTECA,12.0,PAGAMENTO DE DIVIDAS,54264.0,10.59,1,N,12
42,195160.0,ALUGUEL,2.0,REFORMA,71400.0,16.95,0,S,15
45,561680.0,HIPOTECA,15.0,REFORMA,119000.0,12.18,1,N,12
43,227718.4,ALUGUEL,27.0,PESSOAL,71400.0,12.42,0,N,12
41,562037.0,HIPOTECA,5.0,MÉDICO,133280.0,11.71,1,N,13
45,564345.6,HIPOTECA,1.0,INVESTIMENTO,95200.0,,1,N,15
36,228480.0,ALUGUEL,8.0,MÉDICO,71400.0,13.98,0,N,15
45,566459.0399999999,HIPOTECA,13.0,PESSOAL,23800.0,11.49,1,N,13
44,571200.0,HIPOTECA,6.0,REFORMA,19040.0,,1,N,14
41,206769.64,ALUGUEL,,MÉDICO,71400.0,12.73,0,N,15
36,571200.0,HIPOTECA,11.0,MÉDICO,142800.0,6.62,1,N,11
40,514080.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,28560.0,17.27,0,N,16
40,123379.2,PRÓPRIO,2.0,REFORMA,22610.0,,1,N,17
36,238000.0,ALUGUEL,4.0,REFORMA,71400.0,8.9,1,N,14
39,514080.0,HIPOTECA,3.0,REFORMA,57120.0,6.99,0,N,13
36,571200.0,HIPOTECA,12.0,PAGAMENTO DE DIVIDAS,69020.0,5.42,1,N,15
37,571200.0,HIPOTECA,5.0,PESSOAL,25704.0,5.99,1,N,17
39,514080.0,HIPOTECA,6.0,EDUCAÇÃO,142800.0,16.49,0,S,11
37,238000.0,ALUGUEL,1.0,REFORMA,71400.0,13.22,1,S,11
48,571200.0,HIPOTECA,18.0,PAGAMENTO DE DIVIDAS,17136.0,,1,S,17
40,571200.0,HIPOTECA,6.0,PESSOAL,45696.0,10.59,1,N,14
47,571200.0,HIPOTECA,9.0,EDUCAÇÃO,71400.0,10.99,1,N,12
37,119000.0,PRÓPRIO,2.0,INVESTIMENTO,23800.0,9.91,1,N,11
39,514080.0,HIPOTECA,2.0,REFORMA,95200.0,14.54,0,S,14
50,571200.0,HIPOTECA,0.0,REFORMA,26537.0,15.2,1,S,13
40,119000.0,PRÓPRIO,2.0,INVESTIMENTO,40460.0,7.51,1,N,11
39,571200.0,HIPOTECA,9.0,MÉDICO,57120.0,5.79,1,N,11
37,436968.0,HIPOTECA,21.0,MÉDICO,95200.0,14.84,0,S,12
43,436968.0,HIPOTECA,0.0,MÉDICO,39984.0,14.84,0,N,14
42,571200.0,HIPOTECA,0.0,EDUCAÇÃO,44030.0,11.86,1,N,13
42,571200.0,HIPOTECA,18.0,PESSOAL,28560.0,10.38,1,N,11
41,571200.0,HIPOTECA,8.0,MÉDICO,95200.0,10.25,1,N,11
38,571200.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,115430.0,,1,N,12
49,571200.0,HIPOTECA,12.0,MÉDICO,57120.0,10.99,1,N,12
36,571200.0,HIPOTECA,5.0,REFORMA,119000.0,10.99,1,N,11
40,571200.0,PRÓPRIO,15.0,MÉDICO,95200.0,,1,N,11
38,571200.0,PRÓPRIO,11.0,INVESTIMENTO,112336.0,14.96,1,S,13
37,436968.0,HIPOTECA,0.0,MÉDICO,23800.0,19.47,0,S,16
39,119000.0,PRÓPRIO,16.0,PESSOAL,38080.0,7.51,1,N,14
47,119000.0,PRÓPRIO,2.0,PESSOAL,51170.0,14.22,1,S,16
40,571200.0,HIPOTECA,2.0,INVESTIMENTO,80920.0,10.51,1,N,15
42,514080.0,HIPOTECA,14.0,INVESTIMENTO,68544.0,13.67,0,S,16
36,571200.0,PRÓPRIO,21.0,PESSOAL,47600.0,13.3,1,S,13
36,254898.0,ALUGUEL,1.0,MÉDICO,7616.0,12.21,0,N,16
37,575940.96,HIPOTECA,14.0,REFORMA,19040.0,7.66,1,N,15
39,56263.2,ALUGUEL,,MÉDICO,7140.0,11.11,1,N,11
39,576912.0,HIPOTECA,16.0,INVESTIMENTO,6902.0,6.76,1,N,17
43,580720.0,PRÓPRIO,20.0,MÉDICO,57120.0,11.83,1,N,11
43,583100.0,HIPOTECA,4.0,EDUCAÇÃO,43554.0,6.03,1,N,12
37,585480.0,HIPOTECA,1.0,PESSOAL,166600.0,14.27,1,S,16
41,80920.0,ALUGUEL,0.0,PESSOAL,7140.0,15.23,0,N,13
46,83280.95999999999,ALUGUEL,6.0,REFORMA,7140.0,11.14,0,N,13
38,588336.0,HIPOTECA,16.0,EDUCAÇÃO,57120.0,6.92,1,N,14
42,588978.6,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,30464.0,6.99,1,N,16
37,590240.0,HIPOTECA,4.0,REFORMA,142800.0,17.99,1,N,12
36,590240.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,9520.0,12.99,1,S,16
38,590240.0,HIPOTECA,8.0,INVESTIMENTO,57120.0,,1,N,16
37,590240.0,HIPOTECA,4.0,REFORMA,90440.0,13.92,1,S,16
41,114240.0,PRÓPRIO,3.0,EDUCAÇÃO,21420.0,12.99,1,S,14
42,595000.0,HIPOTECA,5.0,MÉDICO,166600.0,7.9,1,N,12
45,595000.0,HIPOTECA,0.0,REFORMA,57120.0,6.03,1,N,14
42,114240.0,PRÓPRIO,10.0,MÉDICO,23800.0,,1,N,11
40,108528.0,ALUGUEL,0.0,MÉDICO,7140.0,7.29,1,N,16
39,595000.0,HIPOTECA,13.0,PAGAMENTO DE DIVIDAS,21420.0,6.62,1,N,11
41,595000.0,HIPOTECA,,INVESTIMENTO,71281.0,6.03,1,N,16
36,595000.0,HIPOTECA,14.0,MÉDICO,69020.0,,1,N,16
39,119666.4,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,7140.0,14.22,0,S,13
40,595000.0,HIPOTECA,3.0,PESSOAL,48552.0,7.49,1,N,13
40,257040.0,ALUGUEL,4.0,PESSOAL,71400.0,14.26,1,N,12
43,595000.0,HIPOTECA,,REFORMA,41888.0,7.88,1,N,13
41,595000.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,95200.0,13.11,1,S,13
45,595000.0,HIPOTECA,14.0,PESSOAL,47600.0,,1,N,12
50,266560.0,ALUGUEL,2.0,REFORMA,71400.0,13.47,1,N,15
42,537880.0,HIPOTECA,11.0,EDUCAÇÃO,114240.0,15.31,0,S,15
37,595000.0,HIPOTECA,1.0,REFORMA,38080.0,9.32,1,N,15
42,271320.0,ALUGUEL,4.0,MÉDICO,71400.0,13.43,1,S,12
40,247520.0,ALUGUEL,2.0,EDUCAÇÃO,71400.0,18.62,0,S,17
45,599760.0,HIPOTECA,5.0,INVESTIMENTO,28560.0,10.65,1,N,12
44,276080.0,ALUGUEL,2.0,REFORMA,71400.0,13.48,1,S,15
39,599760.0,HIPOTECA,3.0,MÉDICO,66640.0,9.99,1,N,14
38,599760.0,HIPOTECA,3.0,EDUCAÇÃO,11424.0,,1,S,14
39,114240.0,PRÓPRIO,0.0,REFORMA,14280.0,7.74,1,N,11
40,547400.0,HIPOTECA,16.0,REFORMA,47600.0,11.11,0,N,11
37,285600.0,ALUGUEL,,PAGAMENTO DE DIVIDAS,71400.0,12.42,1,N,15
43,469336.0,HIPOTECA,0.0,MÉDICO,36890.0,15.31,0,S,14
42,469350.28,HIPOTECA,19.0,MÉDICO,115430.0,14.22,0,N,14
46,285600.0,ALUGUEL,10.0,MÉDICO,71400.0,13.49,1,N,17
38,618800.0,HIPOTECA,1.0,REFORMA,142800.0,9.91,1,N,14
46,285600.0,ALUGUEL,9.0,INVESTIMENTO,71400.0,16.32,1,N,13
36,285600.0,ALUGUEL,2.0,INVESTIMENTO,71400.0,,1,N,16
36,285600.0,ALUGUEL,0.0,REFORMA,71400.0,13.57,1,N,12
45,561680.0,HIPOTECA,11.0,EDUCAÇÃO,45696.0,13.99,0,S,12
38,618800.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,52360.0,10.74,1,N,11
36,618800.0,HIPOTECA,9.0,PESSOAL,57120.0,,1,N,14
40,477428.0,HIPOTECA,2.0,MÉDICO,119000.0,14.83,0,N,16
40,618800.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,115430.0,6.17,1,N,16
39,618800.0,PRÓPRIO,13.0,REFORMA,119000.0,16.07,1,N,14
37,108528.0,PRÓPRIO,18.0,EDUCAÇÃO,33320.0,6.03,1,N,15
36,309400.0,ALUGUEL,7.0,MÉDICO,71400.0,10.59,1,N,17
41,628320.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,38080.0,13.49,1,S,17
40,628320.0,HIPOTECA,7.0,REFORMA,35700.0,7.29,1,N,15
36,309400.0,ALUGUEL,7.0,MÉDICO,71400.0,13.72,1,N,11
39,637840.0,HIPOTECA,,INVESTIMENTO,119000.0,10.25,1,N,17
42,285600.0,ALUGUEL,1.0,PESSOAL,71400.0,,0,S,15
36,585480.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,11900.0,14.91,0,S,14
41,642600.0,HIPOTECA,2.0,MÉDICO,95200.0,9.25,1,N,13
41,323680.0,ALUGUEL,0.0,EDUCAÇÃO,71400.0,13.47,1,S,12
36,299699.12,ALUGUEL,2.0,EDUCAÇÃO,71400.0,11.71,0,N,13
40,647360.0,HIPOTECA,5.0,REFORMA,99960.0,9.99,1,N,16
36,647360.0,HIPOTECA,0.0,INVESTIMENTO,22848.0,14.72,1,N,15
42,648183.48,HIPOTECA,2.0,EDUCAÇÃO,38080.0,6.62,1,N,15
50,652120.0,HIPOTECA,2.0,MÉDICO,109480.0,7.9,1,N,13
37,656880.0,HIPOTECA,19.0,EDUCAÇÃO,19040.0,15.62,1,N,12
43,656880.0,HIPOTECA,4.0,REFORMA,47124.0,6.99,1,N,14
36,656880.0,HIPOTECA,0.0,INVESTIMENTO,47600.0,13.98,1,N,12
38,337960.0,ALUGUEL,14.0,MÉDICO,71400.0,8.88,1,N,15
45,663448.7999999999,PRÓPRIO,4.0,REFORMA,42840.0,7.51,1,N,12
45,666400.0,HIPOTECA,9.0,REFORMA,35700.0,6.62,1,N,15
38,666400.0,HIPOTECA,13.0,REFORMA,47600.0,15.62,1,N,11
48,666400.0,HIPOTECA,4.0,EDUCAÇÃO,85680.0,9.99,1,N,11
36,666400.0,HIPOTECA,21.0,PESSOAL,38080.0,6.99,1,N,11
38,347004.0,ALUGUEL,3.0,PESSOAL,71400.0,12.68,1,N,12
45,666400.0,HIPOTECA,18.0,REFORMA,33320.0,7.29,1,N,17
41,517888.0,HIPOTECA,2.0,MÉDICO,71400.0,17.88,0,N,16
41,666400.0,HIPOTECA,3.0,INVESTIMENTO,119000.0,13.8,1,S,12
37,352240.0,ALUGUEL,7.0,PESSOAL,71400.0,11.71,1,N,11
38,666400.0,HIPOTECA,0.0,REFORMA,119000.0,9.99,1,N,12
38,666400.0,HIPOTECA,1.0,PESSOAL,47600.0,14.09,1,N,16
37,666400.0,HIPOTECA,15.0,REFORMA,66640.0,7.51,1,N,12
37,355971.84,ALUGUEL,8.0,REFORMA,71400.0,14.5,1,N,15
50,328440.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,71400.0,,0,N,17
40,357000.0,ALUGUEL,6.0,EDUCAÇÃO,71400.0,7.29,1,N,11
39,609280.0,HIPOTECA,12.0,REFORMA,95200.0,13.11,0,S,15
36,666400.0,PRÓPRIO,13.0,INVESTIMENTO,99008.0,11.48,1,N,11
44,666400.0,PRÓPRIO,14.0,INVESTIMENTO,102340.0,11.83,1,N,14
38,666400.0,PRÓPRIO,13.0,INVESTIMENTO,114240.0,12.18,1,N,15
38,666400.0,HIPOTECA,2.0,MÉDICO,38080.0,10.95,1,N,14
36,666419.0399999999,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,47600.0,6.92,1,N,11
38,95219.04,PRÓPRIO,2.0,PESSOAL,29750.0,,1,N,12
42,668304.0,HIPOTECA,6.0,PESSOAL,66640.0,10.99,1,N,14
43,671160.0,HIPOTECA,24.0,MÉDICO,28560.0,10.99,1,N,14
43,671160.0,HIPOTECA,9.0,INVESTIMENTO,71400.0,12.53,1,N,16
36,674016.0,HIPOTECA,4.0,REFORMA,28560.0,11.49,1,N,16
40,675920.0,HIPOTECA,8.0,INVESTIMENTO,71400.0,10.99,1,N,14
47,357000.0,ALUGUEL,3.0,REFORMA,71400.0,13.48,1,S,17
40,675920.0,HIPOTECA,2.0,PESSOAL,119000.0,15.31,1,N,14
43,678300.0,HIPOTECA,7.0,MÉDICO,95200.0,11.49,1,N,15
39,328440.0,ALUGUEL,0.0,PESSOAL,71400.0,14.42,0,N,12
36,685440.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,99960.0,7.9,1,N,16
36,685440.0,HIPOTECA,0.0,PESSOAL,36176.0,15.23,1,N,16
37,685440.0,HIPOTECA,15.0,EDUCAÇÃO,47600.0,14.17,1,S,14
41,685440.0,HIPOTECA,3.0,REFORMA,119000.0,10.08,1,N,11
37,690200.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,99960.0,11.99,1,N,15
36,690200.0,HIPOTECA,4.0,PESSOAL,23800.0,9.62,1,N,16
43,690200.0,HIPOTECA,1.0,INVESTIMENTO,95200.0,6.91,1,N,17
40,690200.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,71400.0,7.88,1,N,15
37,694960.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,47600.0,13.99,1,S,16
36,91392.0,PRÓPRIO,0.0,REFORMA,21420.0,13.49,0,S,14
40,706146.0,HIPOTECA,11.0,REFORMA,23800.0,6.03,1,N,16
36,390300.96,ALUGUEL,4.0,PESSOAL,71400.0,14.09,1,N,16
39,714000.0,HIPOTECA,9.0,EDUCAÇÃO,142800.0,8.9,1,N,15
40,714000.0,HIPOTECA,18.0,MÉDICO,114240.0,6.62,1,N,14
42,714000.0,HIPOTECA,0.0,REFORMA,76160.0,8.49,1,N,12
40,714000.0,HIPOTECA,2.0,PESSOAL,95200.0,12.99,1,N,14
36,714000.0,PRÓPRIO,8.0,INVESTIMENTO,34272.0,6.92,1,N,13
36,714000.0,HIPOTECA,5.0,EDUCAÇÃO,33320.0,7.29,1,N,15
40,714000.0,HIPOTECA,5.0,PESSOAL,57120.0,10.37,1,N,12
44,714000.0,HIPOTECA,17.0,PESSOAL,119000.0,13.43,1,N,17
38,714000.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,35700.0,10.0,1,N,13
36,714000.0,HIPOTECA,8.0,EDUCAÇÃO,14280.0,7.29,1,N,17
45,418880.0,ALUGUEL,12.0,REFORMA,71400.0,14.83,1,S,12
38,89107.2,PRÓPRIO,22.0,INVESTIMENTO,11900.0,11.86,1,N,15
36,714000.0,HIPOTECA,20.0,PAGAMENTO DE DIVIDAS,47600.0,,1,N,16
37,714000.0,HIPOTECA,9.0,EDUCAÇÃO,47600.0,13.48,1,N,12
38,714000.0,HIPOTECA,5.0,MÉDICO,57120.0,11.14,1,N,17
41,714000.0,PRÓPRIO,10.0,INVESTIMENTO,116620.0,11.83,1,N,17
37,558348.0,HIPOTECA,12.0,MÉDICO,47600.0,,0,N,11
38,714000.0,PRÓPRIO,0.0,INVESTIMENTO,114240.0,11.83,1,N,13
39,656880.0,HIPOTECA,3.0,REFORMA,95200.0,11.14,0,N,12
49,714000.0,HIPOTECA,0.0,EDUCAÇÃO,95200.0,16.95,1,N,16
37,440300.0,ALUGUEL,1.0,EDUCAÇÃO,71400.0,7.49,1,N,14
40,714000.0,HIPOTECA,1.0,EDUCAÇÃO,35700.0,8.07,1,N,15
39,716380.0,HIPOTECA,24.0,PAGAMENTO DE DIVIDAS,99960.0,,1,N,12
42,717570.0,PRÓPRIO,0.0,PESSOAL,38794.0,6.99,1,N,17
38,718760.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,166600.0,8.9,1,N,12
41,671160.0,HIPOTECA,12.0,PAGAMENTO DE DIVIDAS,119000.0,14.96,0,N,13
39,233240.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,72233.0,19.13,0,S,11
42,732735.36,PRÓPRIO,26.0,PESSOAL,95200.0,,1,N,15
36,737800.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,142800.0,7.9,1,N,17
36,737800.0,HIPOTECA,12.0,INVESTIMENTO,119000.0,10.74,1,N,11
